0x,0y,0z,1x,1y,1z,2x,2y,2z,3x,3y,3z,4x,4y,4z,5x,5y,5z,6x,6y,6z,7x,7y,7z,8x,8y,8z,9x,9y,9z,10x,10y,10z,11x,11y,11z,12x,12y,12z,13x,13y,13z,14x,14y,14z,15x,15y,15z,16x,16y,16z,17x,17y,17z,18x,18y,18z,19x,19y,19z,20x,20y,20z,21x,21y,21z,22x,22y,22z,23x,23y,23z,24x,24y,24z,25x,25y,25z,26x,26y,26z,27x,27y,27z,28x,28y,28z,29x,29y,29z,30x,30y,30z,31x,31y,31z,32x,32y,32z,33x,33y,33z,34x,34y,34z,35x,35y,35z,36x,36y,36z,37x,37y,37z,38x,38y,38z,39x,39y,39z,40x,40y,40z,41x,41y,41z,42x,42y,42z,43x,43y,43z,44x,44y,44z,45x,45y,45z,46x,46y,46z,47x,47y,47z,48x,48y,48z,49x,49y,49z,50x,50y,50z,51x,51y,51z,52x,52y,52z,53x,53y,53z,54x,54y,54z,55x,55y,55z,56x,56y,56z,57x,57y,57z,58x,58y,58z,59x,59y,59z,60x,60y,60z,61x,61y,61z,62x,62y,62z,63x,63y,63z,64x,64y,64z,65x,65y,65z,66x,66y,66z,67x,67y,67z,68x,68y,68z,69x,69y,69z,70x,70y,70z,71x,71y,71z,72x,72y,72z,73x,73y,73z,74x,74y,74z,75x,75y,75z,76x,76y,76z,77x,77y,77z,78x,78y,78z,79x,79y,79z,80x,80y,80z,81x,81y,81z,82x,82y,82z,83x,83y,83z,84x,84y,84z,85x,85y,85z,86x,86y,86z,87x,87y,87z,88x,88y,88z,89x,89y,89z,90x,90y,90z,91x,91y,91z,92x,92y,92z,93x,93y,93z,94x,94y,94z,95x,95y,95z,96x,96y,96z,97x,97y,97z,98x,98y,98z,99x,99y,99z
303.682,209.227,1204,300.922,206.84799999999998,1200,297.215,205.99400000000003,1216,293.605,206.81,1221,291.09,209.03900000000002,1225,293.726,210.26,1221,297.186,210.63,1221,300.70099999999996,210.165,1208,320.562,209.394,1216,323.27299999999997,207.18200000000002,1221,327.085,206.365,1229,330.759,207.267,1234,333.16900000000004,209.47299999999998,1238,330.56699999999995,210.597,1234,327.133,210.89,1225,323.605,210.37599999999998,1221,304.638,199.78900000000002,1200,298.444,198.31799999999998,1216,291.445,198.168,1229,287.0,200.667,1229,284.296,204.183,1229,285.759,205.31900000000002,1229,288.68,202.93099999999998,1225,292.323,201.592,1225,298.121,201.77900000000002,1208,303.884,202.77200000000002,1195,319.20599999999996,199.831,1225,325.503,198.51,1229,332.615,198.47799999999998,1238,337.19,201.09,1256,339.795,204.42,1261,338.38300000000004,205.622,1256,335.548,203.308,1247,331.74199999999996,201.94799999999998,1234,325.865,201.995,1229,319.936,202.832,1225,308.113,209.137,1208,307.582,214.019,1212,305.944,218.16299999999998,1212,303.16900000000004,221.528,1216,303.966,225.843,1221,309.423,226.04,1221,313.494,226.09099999999998,1225,319.311,226.003,1234,320.286,221.768,1225,317.56,218.28599999999997,1221,316.216,214.02900000000002,1221,315.916,209.18,1221,300.259,237.578,1221,303.74,234.858,1216,307.892,232.842,1221,311.655,233.64,1221,315.41200000000003,232.929,1225,319.611,234.888,1234,323.222,237.609,1252,320.191,239.331,1247,316.404,240.46400000000003,1243,311.687,240.83700000000002,1234,306.932,240.425,1225,303.26599999999996,239.33,1221,303.079,237.205,1216,306.966,236.48,1216,311.635,236.53,1225,316.397,236.548,1229,320.441,237.27,1238,316.383,236.731,1229,311.637,236.733,1225,307.024,236.668,1221,281.697,209.68200000000002,1234,281.566,217.44299999999998,1238,282.28,225.144,1243,283.58,232.82,1252,285.68,240.055,1294,289.131,246.332,1294,293.28700000000003,250.63299999999998,1284,298.247,254.324,1284,304.388,256.9,1284,311.768,258.101,1289,319.251,256.95599999999996,1299,325.889,254.40599999999998,1304,331.289,250.417,1319,335.77,245.604,1334,339.158,239.005,1522,341.029,231.903,1536,342.264,224.52900000000002,1549,342.819,217.282,0,342.685,209.5,0,297.26599999999996,208.622,1216,327.019,208.94299999999998,1225,311.644,222.965,1221,305.405,196.766,1204,298.851,195.24099999999999,1221,290.587,195.168,1229,284.715,198.36900000000003,1234,281.526,202.37,1238,318.582,196.78799999999998,1234,325.224,195.424,1229,333.585,195.486,1243,339.515,198.775,1265,342.548,202.542,1329
303.856,213.168,1208,301.265,210.89700000000002,1208,297.60200000000003,210.041,1225,293.997,210.467,1238,291.367,212.02900000000002,1234,293.742,213.63299999999998,1238,297.20599999999996,214.27900000000002,1234,300.811,214.011,1212,320.973,213.805,1234,323.672,211.75900000000001,1238,327.45099999999996,211.088,1247,331.006,211.745,1252,333.374,213.459,1256,330.858,214.831,1050,327.48400000000004,215.28099999999998,1050,323.942,214.797,1234,305.026,204.738,1216,299.356,202.937,1225,292.92400000000004,201.972,1238,288.42400000000004,203.46900000000002,1238,285.328,206.088,1238,286.437,207.514,1238,289.51599999999996,206.028,1238,293.2,205.394,1234,298.624,206.046,1225,304.059,207.298,1212,320.367,205.27900000000002,1238,326.204,203.86700000000002,1247,332.593,203.25799999999998,1256,337.00300000000004,204.989,1270,339.663,207.55700000000002,1275,338.49699999999996,208.862,1275,335.793,207.447,1265,332.10699999999997,206.707,1256,326.783,207.02700000000002,1247,321.22,207.894,1238,308.512,213.54,1221,307.899,218.929,1225,306.216,223.692,1229,303.113,227.393,1234,303.759,231.704,1238,309.226,232.65900000000002,1238,313.694,232.81599999999997,1247,318.998,232.149,1252,319.993,227.972,1238,317.41700000000003,224.08,1243,316.368,219.085,1238,316.365,213.753,1238,299.66200000000003,242.084,1243,303.39599999999996,240.69099999999997,1238,307.519,239.52900000000002,1238,311.026,240.438,1252,314.569,239.791,1256,318.18,241.037,1265,321.447,242.62599999999998,1284,318.70599999999996,244.995,1284,315.194,246.59099999999998,1284,310.514,247.09799999999998,1275,305.718,246.305,1247,302.377,244.58599999999998,1243,302.474,242.33700000000002,1243,306.486,242.47099999999998,1243,310.807,242.85299999999998,1252,315.072,242.703,1261,318.866,242.709,1270,315.05400000000003,242.968,1261,310.747,243.21,1252,306.436,242.75599999999997,1243,280.308,210.998,1247,280.426,218.887,1252,281.47700000000003,226.80700000000002,1256,283.116,234.46400000000003,1261,285.587,241.34099999999998,1265,289.311,247.327,1314,293.317,251.63299999999998,1304,297.797,255.524,1309,303.238,258.318,1304,309.923,259.618,1304,316.526,258.397,1314,322.195,255.518,1044,326.89799999999997,251.49400000000003,1334,331.26199999999994,247.015,1344,335.26099999999997,240.87900000000002,0,338.088,234.266,1529,340.14599999999996,227.268,1056,341.56800000000004,220.12400000000002,1050,342.226,212.51,0,297.481,212.31599999999997,1229,327.345,213.34599999999998,1238,311.552,229.058,1238,306.13599999999997,201.84799999999998,1221,300.224,199.982,1221,292.744,198.93400000000003,1238,286.89099999999996,200.84099999999998,1243,283.28700000000003,203.80700000000002,1243,319.584,202.331,1238,325.66,200.875,1243,333.099,200.252,1261,338.80300000000005,202.46900000000002,1275,341.917,205.408,0
303.617,201.96099999999998,1221,300.923,199.91,1221,297.452,199.187,1225,294.004,200.016,1225,291.505,202.179,1225,294.186,203.058,1225,297.471,203.28400000000002,1221,300.778,202.843,1221,320.658,202.03400000000002,1225,323.347,200.144,1229,326.893,199.467,1234,330.31300000000005,200.365,1243,332.63199999999995,202.513,1247,330.087,203.31599999999997,1243,326.837,203.44799999999998,1234,323.535,202.96200000000002,1229,304.875,192.12400000000002,1208,299.177,190.875,1212,292.889,191.03900000000002,1238,288.624,193.329,1238,285.904,196.52,1238,286.91900000000004,197.90900000000002,1238,290.019,195.59900000000002,1234,293.7,194.271,1234,299.036,194.292,1216,304.413,195.12599999999998,1208,319.246,192.081,1238,324.936,191.02,1238,331.37,191.313,1252,335.67699999999996,193.702,1261,338.27099999999996,196.78599999999997,0,337.222,198.215,1261,334.217,195.899,1256,330.481,194.532,1247,325.046,194.42700000000002,1234,319.595,195.112,1238,308.22900000000004,201.532,1225,307.508,205.84799999999998,1221,305.70099999999996,209.445,1221,302.693,212.523,1221,303.536,216.55700000000002,1221,309.58099999999996,216.445,1221,313.681,216.484,1225,319.809,216.678,1234,320.825,212.707,1225,317.95599999999996,209.505,1225,316.445,205.865,1225,315.962,201.565,1229,299.093,227.912,1216,302.95099999999996,224.525,1221,307.598,222.28599999999997,1216,311.682,222.933,1221,315.749,222.326,1225,320.445,224.512,1234,324.323,227.892,1256,320.888,230.01,1247,316.875,231.265,1243,311.726,231.699,1234,306.572,231.32,1229,302.52,230.113,1225,301.467,227.479,1221,306.232,226.019,1221,311.649,225.852,1221,317.14099999999996,226.047,1234,321.985,227.49599999999998,1243,317.164,227.567,1234,311.665,227.662,1225,306.228,227.52599999999998,1221,281.78,203.842,1243,281.288,211.13299999999998,1243,281.567,218.15400000000002,1256,282.53,225.334,1256,284.365,232.25799999999998,1280,287.57599999999996,238.332,1280,291.89599999999996,242.68200000000002,1280,297.246,246.29,1275,303.822,248.82299999999998,1275,311.64,249.938,1280,319.507,248.91099999999997,1289,326.443,246.421,1304,332.139,242.44799999999998,1314,336.619,237.489,1522,339.651,231.238,1542,341.292,224.479,1549,342.27,217.518,1549,342.50800000000004,210.822,1324,342.124,203.68599999999998,1334,297.492,201.555,1225,326.788,201.78099999999998,1234,311.723,213.793,1225,305.623,189.31,1208,299.506,187.99400000000003,1221,292.03700000000003,188.25599999999997,1238,286.564,191.172,1243,283.422,194.78900000000002,1238,318.635,189.245,1243,324.736,188.132,1243,332.35699999999997,188.545,1256,337.853,191.56,1275,340.842,195.051,1284
302.541,199.99400000000003,1225,299.909,198.06900000000002,1225,296.531,197.4,1225,293.172,198.28099999999998,1234,290.73900000000003,200.489,1238,293.382,201.22099999999998,1229,296.585,201.37599999999998,1225,299.818,200.905,1225,319.779,200.04,1234,322.403,198.24200000000002,1238,325.894,197.605,1238,329.296,198.52599999999998,1247,331.60699999999997,200.71400000000003,1256,329.036,201.41299999999998,1247,325.758,201.47099999999998,1238,322.513,200.967,1238,303.762,189.36599999999999,1221,298.236,188.31900000000002,1225,292.176,188.704,1243,288.116,191.06400000000002,1243,285.563,194.268,1243,286.47,195.645,1243,289.465,193.24400000000003,1243,293.041,191.832,1238,298.2,191.71599999999998,1225,303.427,192.394,1221,318.462,189.265,1247,324.073,188.36,1252,330.475,188.863,1261,334.689,191.35,1270,337.13199999999995,194.424,1275,336.145,195.87900000000002,1270,333.167,193.44099999999997,1265,329.43199999999996,191.985,1256,324.007,191.761,1247,318.597,192.33,1243,307.283,199.537,1225,306.436,203.44099999999997,1225,304.533,206.792,1225,301.61,209.87099999999998,1225,302.538,213.745,1221,308.20799999999997,213.15599999999998,1225,312.094,213.172,1229,318.144,213.864,1238,319.36400000000003,210.043,1234,316.686,206.878,1234,315.246,203.489,1234,314.793,199.579,1234,298.462,225.442,1225,301.876,221.62,1221,306.222,218.998,1221,310.132,219.545,1225,314.07,219.00799999999998,1229,318.526,221.59599999999998,1238,322.04900000000004,225.40099999999998,1256,318.829,226.636,1247,314.995,227.326,1238,310.117,227.582,1234,305.32599999999996,227.442,1234,301.533,226.763,1225,301.095,224.729,1225,305.155,222.986,1221,310.07,222.649,1225,315.091,223.00599999999997,1234,319.405,224.717,1243,315.007,223.748,1234,310.08,223.519,1225,305.244,223.731,1221,281.247,202.825,1247,280.573,209.662,1252,280.65,216.30599999999998,1256,281.353,223.11,1265,282.87,229.761,1294,285.697,235.645,1294,289.89599999999996,239.951,1284,295.279,243.41099999999997,1280,301.962,245.851,1275,309.895,246.90099999999998,1280,317.95799999999997,246.047,1294,325.272,243.80599999999998,1299,331.344,240.019,1319,335.961,235.10299999999998,1329,338.88800000000003,229.06900000000002,1542,340.495,222.516,1542,341.467,215.843,1556,341.73400000000004,209.377,1334,341.35699999999997,202.558,1329,296.585,199.717,1225,325.786,199.872,1238,310.397,210.94,1225,304.475,186.604,1216,298.505,185.49400000000003,1225,291.253,186.00799999999998,1247,286.01099999999997,189.017,1243,283.047,192.65,1243,317.95,186.49599999999998,1256,324.01099999999997,185.542,1256,331.61400000000003,186.197,1265,336.936,189.333,1275,339.727,192.808,1284
302.226,202.22299999999998,1221,299.491,200.033,1221,295.968,199.27200000000002,1225,292.54400000000004,200.262,1229,290.16,202.704,1229,292.843,203.58599999999998,1225,296.134,203.763,1221,299.42400000000004,203.222,1221,318.879,202.077,1234,321.495,199.972,1234,325.074,199.148,1234,328.56300000000005,200.104,1238,330.855,202.43599999999998,1247,328.36,203.329,1238,325.098,203.516,1234,321.774,203.028,1229,303.295,192.372,1208,297.285,191.21900000000002,1212,290.621,191.592,1238,286.347,194.28099999999998,1238,283.781,197.861,1238,285.086,199.08599999999998,1238,288.026,196.455,1238,291.645,194.873,1238,297.23400000000004,194.74400000000003,1212,302.828,195.49599999999998,1212,317.16700000000003,192.144,1243,323.10400000000004,190.983,1243,329.899,191.287,1252,334.29699999999997,193.949,1261,336.86,197.28,1270,335.626,198.628,1265,332.68800000000005,196.101,1256,328.957,194.58900000000003,1247,323.276,194.505,1234,317.661,195.278,1238,306.699,201.84799999999998,1221,306.12,206.183,1221,304.465,209.796,1221,301.814,212.887,1221,302.786,217.015,1221,308.46,216.71,1225,312.241,216.699,1229,318.134,216.885,1238,319.112,212.795,1234,316.38,209.642,1229,314.836,206.05,1225,314.269,201.764,1229,298.809,228.85,1221,302.389,225.476,1221,306.717,223.076,1221,310.66,223.702,1221,314.547,223.00400000000002,1229,319.039,225.19400000000002,1243,322.82,228.445,1252,319.506,229.77,1247,315.625,230.53900000000002,1238,310.897,230.831,1225,306.147,230.725,1225,302.20599999999996,230.12099999999998,1221,301.406,228.158,1221,305.694,226.90900000000002,1221,310.702,226.71400000000003,1225,315.783,226.793,1234,320.21299999999997,227.89700000000002,1243,315.762,226.97299999999998,1234,310.722,226.847,1225,305.758,227.074,1221,280.722,204.451,1243,280.365,211.895,1243,280.738,219.2,1252,281.724,226.66099999999997,1261,283.57,233.87599999999998,1284,286.89799999999997,240.122,1289,291.316,244.27900000000002,1280,296.775,247.597,1275,303.48,249.764,1275,311.274,250.672,1280,319.103,249.56,1294,326.105,247.218,1309,331.765,243.324,1319,336.13,238.389,1515,338.949,231.82,1536,340.213,224.75400000000002,1542,340.89,217.525,1549,340.87300000000005,210.593,0,340.241,203.231,0,296.099,201.88299999999998,1225,325.012,201.701,1234,310.42400000000004,214.054,1225,303.888,189.43599999999998,1208,297.453,188.233,1234,289.545,188.761,1243,284.001,192.188,1238,281.009,196.24900000000002,1243,316.596,189.207,1243,322.949,187.99200000000002,1243,330.99300000000005,188.42700000000002,1256,336.635,191.77200000000002,1270,339.592,195.53099999999998,1275
303.358,212.91299999999998,1191,300.671,210.743,1191,297.025,209.959,1212,293.44599999999997,210.5,1221,290.871,212.188,1221,293.343,213.61900000000003,1221,296.76,214.15,1221,300.318,213.80900000000003,1200,320.934,213.14700000000002,1216,323.637,211.085,1216,327.401,210.352,1225,331.019,210.998,1234,333.546,212.74,1238,330.94699999999995,214.05200000000002,1229,327.532,214.502,1225,323.972,214.088,1216,304.265,203.74,1195,298.693,202.1,1212,292.39,201.433,1221,288.022,203.09799999999998,1225,285.08,205.81900000000002,1225,286.079,207.30200000000002,1225,289.16200000000003,205.63,1221,292.839,204.83599999999998,1221,298.154,205.30900000000003,1208,303.512,206.429,1195,319.803,203.83,1221,325.652,202.33700000000002,1229,332.17,201.78400000000002,1234,336.712,203.565,1247,339.584,206.171,1256,338.569,207.665,1252,335.531,206.079,1243,331.63800000000003,205.265,1234,326.161,205.59799999999998,1229,320.517,206.567,1221,307.991,213.05900000000003,1200,307.358,218.25799999999998,1208,305.65,222.90400000000002,1212,302.51599999999996,226.613,1212,303.24,230.861,1216,308.855,231.66400000000002,1221,313.394,231.736,1225,319.339,231.122,1229,320.33299999999997,226.924,1225,317.425,223.138,1225,316.175,218.32,1221,315.987,213.143,1221,299.35900000000004,241.33,1225,303.17400000000004,239.56400000000002,1221,307.378,238.22799999999998,1221,311.07599999999996,239.06900000000002,1229,314.777,238.33700000000002,1234,319.033,239.69099999999997,1238,323.017,241.516,1256,319.77299999999997,243.93599999999998,1256,315.909,245.49599999999998,1252,310.95,246.03,1243,305.97900000000004,245.357,1229,302.402,243.773,1225,301.883,241.43400000000003,1225,306.28,241.31799999999998,1221,311.02,241.601,1229,315.934,241.42,1238,320.565,241.59,1247,315.983,241.84799999999998,1238,311.007,242.093,1229,306.242,241.748,1221,281.003,211.96400000000003,1229,281.045,219.649,1238,281.993,227.199,1243,283.613,234.611,1247,286.019,241.40200000000002,1261,289.64799999999997,247.333,1294,293.718,251.735,1289,298.341,255.671,1284,303.959,258.528,1289,310.892,259.806,1294,318.006,258.692,1299,324.276,255.938,1016,329.564,251.933,1319,334.25699999999995,247.322,1334,338.216,241.139,1515,340.79699999999997,234.38299999999998,1529,342.551,227.264,1542,343.64300000000003,220.041,1549,343.991,212.33900000000003,0,296.974,212.235,1221,327.373,212.62099999999998,1221,311.344,228.12,1221,305.318,200.85,1204,299.445,199.135,1208,292.025,198.426,1221,286.307,200.575,1225,282.867,203.683,1229,318.939,200.90400000000002,1225,325.073,199.356,1229,332.689,198.792,1238,338.524,201.047,1252,341.85,204.007,0
303.733,211.18900000000002,1212,301.058,209.118,1212,297.437,208.405,1225,293.877,208.93,1234,291.26,210.548,1234,293.808,211.91400000000002,1238,297.23,212.403,1234,300.747,212.05900000000003,1221,321.062,211.36900000000003,1234,323.703,209.408,1234,327.388,208.722,1238,330.92699999999996,209.315,1247,333.439,210.959,1256,330.88800000000003,212.21900000000002,1247,327.541,212.653,1238,324.045,212.25900000000001,1234,304.611,202.08,1212,299.10400000000004,200.502,1225,292.94599999999997,199.857,1238,288.617,201.47400000000002,1243,285.645,204.109,1243,286.612,205.56400000000002,1238,289.737,203.96099999999998,1238,293.427,203.201,1238,298.633,203.64700000000002,1229,303.89599999999996,204.705,1208,320.039,202.19,1238,325.61400000000003,200.72799999999998,1243,331.787,200.132,1252,336.20300000000003,201.782,1261,339.042,204.273,1275,338.055,205.734,1270,335.096,204.261,1256,331.33,203.53799999999998,1252,326.126,203.894,1243,320.752,204.829,1234,308.445,211.252,1216,307.931,216.39,1225,306.328,220.968,1225,303.282,224.646,1229,304.097,228.792,1234,309.756,229.398,1238,314.288,229.451,1238,319.92400000000004,228.929,1243,320.828,224.834,1238,317.926,221.079,1238,316.60200000000003,216.357,1234,316.314,211.27700000000002,1234,300.54,239.271,1234,304.17400000000004,237.31,1229,308.33099999999996,235.843,1234,311.973,236.605,1238,315.55400000000003,235.919,1243,319.574,237.33900000000003,1252,323.159,239.331,1270,320.288,241.93400000000003,1270,316.671,243.67700000000002,1265,311.869,244.301,1252,306.943,243.59799999999998,1247,303.422,241.882,1238,303.16200000000003,239.37099999999998,1234,307.319,238.97799999999998,1234,311.923,239.136,1243,316.546,239.032,1247,320.668,239.425,1261,316.573,239.993,1247,311.892,240.34599999999998,1243,307.291,239.952,1234,280.94599999999997,210.43400000000003,1252,281.14,218.02700000000002,1256,282.205,225.477,1256,283.966,232.762,1265,286.522,239.356,1270,290.255,245.10299999999998,1294,294.442,249.422,1289,299.199,253.28,1294,304.89599999999996,256.084,1299,311.858,257.277,1299,318.832,256.033,1314,324.806,253.102,1314,329.784,249.014,1329,334.19800000000004,244.357,1334,337.88599999999997,238.328,1515,340.30199999999996,231.791,1536,341.93699999999995,224.898,1542,342.89300000000003,217.93200000000002,0,343.11300000000006,210.544,1329,297.394,210.571,1229,327.374,210.863,1238,312.053,226.012,1234,305.613,199.248,1216,299.817,197.601,1229,292.575,196.918,1243,286.933,198.998,1243,283.476,201.998,1247,319.14799999999997,199.335,1238,324.991,197.81900000000002,1238,332.23699999999997,197.2,1256,337.958,199.299,1270,341.269,202.135,1275
303.367,205.28400000000002,1216,300.651,203.21,1216,297.113,202.53900000000002,1225,293.64799999999997,203.36599999999999,1229,291.177,205.46599999999998,1229,293.8,206.49599999999998,1225,297.133,206.75099999999998,1225,300.502,206.261,1221,320.58,205.049,1229,323.218,203.00400000000002,1229,326.807,202.22400000000002,1234,330.281,202.97299999999998,1238,332.67199999999997,204.979,1247,330.154,206.025,1238,326.879,206.338,1234,323.5,205.93900000000002,1229,304.39099999999996,195.53799999999998,1204,298.733,194.25,1221,292.472,194.26,1238,288.185,196.42,1238,285.41700000000003,199.533,1238,286.45799999999997,201.019,1234,289.529,198.855,1234,293.202,197.628,1229,298.52,197.688,1212,303.892,198.516,1204,319.08799999999997,195.24099999999999,1238,324.742,193.894,1238,331.11400000000003,193.75400000000002,1252,335.52099999999996,195.817,1256,338.24300000000005,198.699,1270,337.25,200.233,1265,334.219,198.237,1252,330.435,197.15099999999998,1243,325.05400000000003,197.31900000000002,1234,319.627,198.22400000000002,1234,308.024,204.94299999999998,1221,307.41900000000004,209.709,1221,305.724,213.81400000000002,1221,302.774,217.294,1221,303.692,221.5,1221,309.634,221.543,1221,313.818,221.503,1229,319.795,221.299,1238,320.721,217.123,1229,317.85,213.66,1225,316.339,209.543,1225,315.841,204.82,1225,299.634,233.097,1225,303.383,230.012,1221,307.866,227.886,1221,311.834,228.51,1225,315.764,227.783,1229,320.258,229.67,1238,324.051,232.608,1256,320.839,235.046,1252,316.976,236.59900000000002,1243,311.936,237.22299999999998,1243,306.856,236.82299999999998,1225,302.949,235.465,1225,302.128,232.793,1221,306.699,231.554,1221,311.82599999999996,231.387,1225,317.007,231.38099999999997,1238,321.635,232.42,1247,317.047,232.78400000000002,1238,311.85200000000003,233.083,1225,306.698,232.953,1221,281.028,206.71400000000003,1243,280.849,214.396,1247,281.493,221.85,1256,282.812,229.345,1261,284.987,236.418,1289,288.493,242.59599999999998,1289,292.85200000000003,247.02700000000002,1284,298.099,250.75400000000002,1280,304.494,253.325,1284,312.106,254.351,1289,319.699,253.051,1294,326.316,250.18099999999998,1304,331.727,245.89,1314,336.10900000000004,240.745,1542,339.283,234.218,1542,341.106,227.204,1542,342.2,219.95,1542,342.565,212.87,0,342.244,205.377,1275,297.17400000000004,204.922,1225,326.76099999999997,204.567,1234,311.751,218.467,1225,305.191,192.607,1208,299.15,191.25599999999997,1221,291.741,191.33900000000003,1238,286.219,194.09,1238,283.008,197.62,1243,318.33299999999997,192.322,1238,324.358,190.912,1238,331.874,190.81900000000002,1252,337.505,193.429,1270,340.653,196.69799999999998,1280
300.68,202.96400000000003,1216,297.923,200.921,1221,294.381,200.27700000000002,1225,290.942,201.278,1225,288.572,203.642,1225,291.237,204.43599999999998,1221,294.54400000000004,204.542,1216,297.872,203.96200000000002,1216,317.72,202.514,1225,320.351,200.445,1225,323.97700000000003,199.614,1229,327.54400000000004,200.463,1238,329.964,202.65400000000002,1243,327.372,203.553,1238,324.013,203.775,1229,320.624,203.36700000000002,1221,301.528,193.13400000000001,1204,295.654,192.123,1221,289.168,192.56599999999997,1234,285.01,195.16400000000002,1234,282.528,198.623,1238,283.733,199.838,1234,286.58799999999997,197.292,1234,290.138,195.745,1229,295.601,195.545,1221,301.113,196.16400000000002,1208,315.998,192.585,1234,321.965,191.361,1238,328.81199999999995,191.53099999999998,1247,333.31300000000005,194.016,1256,335.936,197.18400000000003,1261,334.784,198.544,1256,331.751,196.158,1252,327.88699999999994,194.783,1238,322.153,194.795,1234,316.45099999999996,195.62599999999998,1234,305.182,202.482,1221,304.528,206.69299999999998,1216,302.795,210.28099999999998,1212,300.02,213.482,1216,300.95799999999997,217.47299999999998,1216,306.514,217.033,1221,310.461,216.94,1221,316.594,217.15900000000002,1225,317.615,213.167,1225,314.828,210.05200000000002,1225,313.335,206.497,1221,312.836,202.304,1225,297.245,229.456,1221,300.60200000000003,225.81099999999998,1212,304.842,223.24900000000002,1212,308.795,223.77,1216,312.758,223.048,1221,317.342,225.308,1234,321.14599999999996,228.71099999999998,1247,317.922,230.27,1243,314.017,231.268,1234,309.052,231.71900000000002,1225,304.16900000000004,231.62400000000002,1225,300.361,230.88299999999998,1221,299.88,228.755,1216,303.897,227.172,1216,308.855,226.80900000000003,1221,313.99,226.90400000000002,1225,318.45,228.206,1238,313.97,227.622,1225,308.899,227.65,1221,303.995,227.88400000000001,1216,279.573,205.658,1238,279.197,212.8,1243,279.623,219.782,1247,280.681,226.885,1256,282.538,233.78599999999997,1275,285.716,239.829,1280,289.947,244.02900000000002,1280,295.217,247.43400000000003,1270,301.758,249.733,1270,309.532,250.655,1275,317.468,249.49900000000002,1284,324.629,247.021,1294,330.474,243.007,1314,334.99,237.99099999999999,1314,337.981,231.547,1542,339.49,224.63,1542,340.34,217.563,1549,340.481,210.74099999999999,0,339.955,203.50900000000001,1289,294.519,202.753,1221,323.945,202.048,1225,308.723,214.44799999999998,1221,302.164,190.267,1208,295.865,189.208,1225,288.155,189.808,1238,282.747,193.13,1238,279.83799999999997,197.06400000000002,1238,315.388,189.74400000000003,1238,321.778,188.46,1238,329.858,188.736,1252,335.56199999999995,191.859,1265,338.56300000000005,195.43400000000003,1270
301.92,204.56900000000002,1221,299.23900000000003,202.56,1221,295.755,201.933,1225,292.39,202.868,1225,290.05,205.097,1229,292.634,205.99099999999999,1225,295.883,206.15099999999998,1225,299.161,205.6,1221,318.844,204.136,1229,321.389,202.06599999999997,1229,324.932,201.238,1229,328.407,202.005,1238,330.791,204.07,1243,328.287,205.07299999999998,1238,325.017,205.37099999999998,1234,321.678,204.995,1229,302.803,195.063,1204,297.198,193.983,1216,291.02,194.235,1238,286.878,196.52,1238,284.281,199.7,1238,285.367,201.08900000000003,1238,288.274,198.81,1234,291.834,197.458,1234,297.079,197.34900000000002,1212,302.392,198.012,1208,317.176,194.549,1238,322.818,193.24099999999999,1238,329.26300000000003,193.19400000000002,1247,333.67199999999997,195.31599999999997,1256,336.36800000000005,198.18200000000002,1265,335.361,199.69,1261,332.32800000000003,197.618,1252,328.529,196.475,1243,323.084,196.61,1234,317.66700000000003,197.497,1238,306.47,204.25,1221,305.848,208.65599999999998,1221,304.197,212.505,1221,301.525,215.92,1221,302.527,219.94299999999998,1221,307.978,219.67700000000002,1225,311.888,219.58599999999998,1225,317.731,219.59400000000002,1238,318.732,215.555,1229,316.032,212.24099999999999,1225,314.55400000000003,208.42700000000002,1225,314.01599999999996,204.05700000000002,1225,298.973,231.77,1225,302.29200000000003,228.47799999999998,1221,306.383,226.123,1221,310.191,226.643,1225,313.968,225.923,1229,318.289,227.96200000000002,1238,321.937,231.023,1247,318.861,232.61700000000002,1243,315.142,233.65200000000002,1243,310.397,234.122,1234,305.691,233.983,1225,302.028,233.196,1229,301.635,231.18099999999998,1225,305.57099999999997,229.875,1221,310.245,229.584,1225,315.035,229.612,1234,319.272,230.63099999999997,1247,315.002,230.072,1234,310.264,230.11900000000003,1225,305.645,230.331,1221,280.562,206.667,1243,280.309,213.94299999999998,1243,280.847,221.11599999999999,1256,282.041,228.37099999999998,1256,284.046,235.315,1280,287.4,241.4,1289,291.678,245.63099999999997,1284,296.908,249.054,1280,303.322,251.31599999999997,1280,310.855,252.18599999999998,1284,318.51099999999997,250.979,1294,325.382,248.43,1304,331.009,244.38,1319,335.44199999999995,239.389,1515,338.50699999999995,232.887,1529,340.12199999999996,225.898,1542,341.028,218.74200000000002,1542,341.23199999999997,211.764,0,340.756,204.483,1289,295.879,204.34599999999998,1225,324.918,203.61900000000003,1229,310.07599999999996,216.878,1225,303.5,192.2,1208,297.5,191.067,1221,290.178,191.43200000000002,1238,284.829,194.34799999999998,1238,281.8,197.959,1243,316.475,191.717,1238,322.509,190.34400000000002,1238,330.1,190.358,1252,335.67699999999996,193.02599999999998,1261,338.76800000000003,196.262,1275
